horizon,row_set,model,parking_id,n,ml_mae,evaluable,passes
180,core,ml,461,843,7.639992152811747,True,True
180,core,ml,521,843,2.9211036232992647,True,True
180,core,ml,522,843,2.2478735796811407,True,True
180,all,ml,7,182,0.6329268181315256,True,True
180,all,ml,8,405,3.841915189887991,True,True
180,all,ml,9,405,2.9799341681339606,True,True
180,all,ml,10,405,4.841921623904999,True,True
180,all,ml,11,405,7.442429322703098,True,True
180,all,ml,12,405,2.808685803711108,True,True
180,all,ml,13,405,6.408544093113709,True,True
180,all,ml,14,82,1.0225250211381558,True,True
180,all,ml,16,405,2.1485398142058436,True,True
180,all,ml,17,405,3.1296752421870315,True,True
180,all,ml,18,405,4.787871344471657,True,True
180,all,ml,20,405,3.395372576525384,True,True
180,all,ml,21,405,2.9483788053215556,True,True
180,all,ml,22,118,8.119958149211609,True,True
180,all,ml,23,63,5.322818677246388,True,True
180,all,ml,24,405,5.93880864493402,True,True
180,all,ml,25,405,8.02251734409721,True,True
180,all,ml,26,356,11.804386041278471,True,False
180,all,ml,27,405,3.625262950727305,True,True
180,all,ml,28,405,5.637280028486929,True,True
180,all,ml,29,405,8.587140164047899,True,True
180,all,ml,30,405,13.140635317190426,True,False
180,all,ml,31,405,4.447258305357468,True,True
180,all,ml,33,405,7.350556140153947,True,True
180,all,ml,34,405,3.4928341560675493,True,True
180,all,ml,36,405,4.091480893134275,True,True
180,all,ml,37,405,2.8486194884452405,True,True
180,all,ml,38,405,4.234632029677482,True,True
180,all,ml,39,405,3.411520082425978,True,True
180,all,ml,40,405,8.041567649457948,True,True
180,all,ml,42,405,8.499260753557476,True,True
180,all,ml,48,170,9.552347754672452,True,True
180,all,ml,52,78,7.182292928952147,True,True
180,all,ml,53,177,6.882145767644785,True,True
180,all,ml,56,130,9.790061095906033,True,True
180,all,ml,81,405,7.7742046568204515,True,True
180,all,ml,82,405,3.064236841973997,True,True
180,all,ml,106,405,9.806066462263287,True,True
180,all,ml,108,405,4.070023361768889,True,True
180,all,ml,112,405,7.267143189591158,True,True
180,all,ml,121,405,5.6467553387283616,True,True
180,all,ml,161,114,17.243561993347704,True,False
180,all,ml,162,112,23.525243637763563,True,False
180,all,ml,163,117,6.865362393962743,True,True
180,all,ml,164,118,7.8154173559845,True,True
180,all,ml,165,118,25.944485111388033,True,False
180,all,ml,166,118,9.08690853639974,True,True
180,all,ml,167,118,12.172676326734333,True,False
180,all,ml,168,112,11.957558073404401,True,False
180,all,ml,169,116,16.668395203339575,True,False
180,all,ml,170,118,11.531555340881466,True,False
180,all,ml,171,118,16.616762958868566,True,False
180,all,ml,172,94,6.623212945796459,True,True
180,all,ml,181,405,4.244688349599585,True,True
180,all,ml,182,405,8.081886892321892,True,True
180,all,ml,183,405,15.008988734248438,True,False
180,all,ml,201,405,21.554619932026075,True,False
180,all,ml,241,151,11.840509977466086,True,False
180,all,ml,261,149,10.221844592027107,True,False
180,all,ml,262,151,12.324368043690283,True,False
180,all,ml,401,405,9.240772350666015,True,True
180,all,ml,421,405,6.708500542846,True,True
180,all,ml,441,405,10.408558618736667,True,False
180,all,ml,461,405,8.962956221394009,True,True
180,all,ml,521,405,2.594685012239529,True,True
180,all,ml,522,405,2.439651519169091,True,True
240,core,ml,7,231,0.6257359743675689,True,True
240,core,ml,8,753,4.066445106831395,True,True
240,core,ml,9,753,4.1554123124798785,True,True
240,core,ml,10,753,4.9777731746075045,True,True
240,core,ml,11,753,8.559543394041775,True,True
240,core,ml,12,753,3.197370776837616,True,True
240,core,ml,13,753,6.358973933828056,True,True
240,core,ml,14,60,1.325526027347514,True,True
240,core,ml,16,753,3.872100330587315,True,True
240,core,ml,17,753,2.3404968911376414,True,True
240,core,ml,18,753,6.102148858217401,True,True
240,core,ml,20,753,4.276407353736131,True,True
240,core,ml,21,753,4.4381918069597175,True,True
240,core,ml,22,99,9.018480371278066,True,True
240,core,ml,23,51,6.482348327349866,True,True
240,core,ml,24,753,5.836930973205067,True,True
240,core,ml,25,753,8.691853624001823,True,True
240,core,ml,26,515,11.076997168912426,True,False
240,core,ml,27,753,3.931090981020067,True,True
240,core,ml,28,753,5.220601875772382,True,True
240,core,ml,29,753,8.451490458799327,True,True
240,core,ml,30,753,11.783669938433576,True,False
240,core,ml,31,753,4.320644137529242,True,True
240,core,ml,33,753,6.5292515889604195,True,True
240,core,ml,34,753,3.688399308215868,True,True
240,core,ml,36,753,7.66404983323867,True,True
240,core,ml,37,753,2.6459132300074812,True,True
240,core,ml,38,753,4.655321277845983,True,True
240,core,ml,39,753,4.045395413302395,True,True
240,core,ml,40,753,8.365661538703469,True,True
240,core,ml,42,753,8.717784716129538,True,True
240,core,ml,48,211,11.159156432577685,True,False
240,core,ml,52,56,9.076985831635776,True,True
240,core,ml,53,230,9.098688244116964,True,True
240,core,ml,56,108,12.27289268741287,True,False
240,core,ml,81,753,8.655204046332527,True,True
240,core,ml,82,753,3.760477616923107,True,True
240,core,ml,106,753,5.988131233076798,True,True
240,core,ml,108,753,2.2497190118126578,True,True
240,core,ml,112,753,8.69930708033181,True,True
240,core,ml,121,753,5.635973975416087,True,True
240,core,ml,161,99,20.448174238518785,True,False
240,core,ml,162,93,24.001095327222252,True,False
240,core,ml,163,99,9.58869092968253,True,True
240,core,ml,164,99,9.228306830623513,True,True
240,core,ml,165,99,31.765187441969353,True,False
240,core,ml,166,99,7.084125050236253,True,True
240,core,ml,167,99,13.667925829735044,True,False
240,core,ml,168,99,16.87304395756316,True,False
240,core,ml,169,97,14.141809966228188,True,False
240,core,ml,170,99,11.768166899327213,True,False
240,core,ml,171,99,14.26733473282797,True,False
240,core,ml,172,75,7.880702496497739,True,True
240,core,ml,181,753,4.1870336293755965,True,True
240,core,ml,182,753,10.62595957012742,True,False
240,core,ml,183,753,11.849773441800437,True,False
240,core,ml,201,753,14.025942875357984,True,False
240,core,ml,241,129,12.6813382553662,True,False
240,core,ml,261,129,11.668133705620926,True,False
240,core,ml,262,129,13.100614506860861,True,False
240,core,ml,401,753,8.706604182991342,True,True
240,core,ml,421,753,6.241575396140292,True,True
240,core,ml,441,753,7.786301998061131,True,True
240,core,ml,461,753,8.237697836310877,True,True
240,core,ml,521,753,2.57523877485682,True,True
240,core,ml,522,753,2.2792337010873847,True,True
240,all,ml,7,149,0.8459123340514308,True,True
240,all,ml,8,374,4.133211121158367,True,True
240,all,ml,9,374,2.69772225684625,True,True
240,all,ml,10,374,5.157789503001095,True,True
240,all,ml,11,374,8.529473342572553,True,True
240,all,ml,12,374,3.1541913338199667,True,True
240,all,ml,13,374,6.642810932692941,True,True
240,all,ml,14,59,1.2951066670835767,True,True
240,all,ml,16,374,2.616574520000745,True,True
240,all,ml,17,374,2.9228166888312406,True,True
240,all,ml,18,374,4.4961543578442456,True,True
240,all,ml,20,374,3.5118865840770366,True,True
240,all,ml,21,374,3.500388853958442,True,True
240,all,ml,22,95,9.205258972586236,True,True
240,all,ml,23,40,5.959211400488702,True,True
240,all,ml,24,374,6.553696071534257,True,True
240,all,ml,25,374,8.323849982255815,True,True
240,all,ml,26,325,12.76166945819135,True,False
240,all,ml,27,374,4.116919214615101,True,True
240,all,ml,28,374,5.954619659011282,True,True
240,all,ml,29,374,9.254595413964909,True,True
240,all,ml,30,374,13.072910574900385,True,False
240,all,ml,31,374,3.812083502460682,True,True
240,all,ml,33,374,8.443111185865646,True,True
240,all,ml,34,374,3.468857133140788,True,True
240,all,ml,36,374,4.9185138308475205,True,True
240,all,ml,37,374,3.007659566671108,True,True
240,all,ml,38,374,4.058809995897035,True,True
240,all,ml,39,374,3.9119826426611124,True,True
240,all,ml,40,374,9.205742067567446,True,True
240,all,ml,42,374,10.486750670942962,True,False
240,all,ml,48,137,10.95706300988941,True,False
240,all,ml,52,55,9.142117758477193,True,True
240,all,ml,53,144,7.691535785780102,True,True
240,all,ml,56,107,12.208016875163109,True,False
240,all,ml,81,374,9.470635729797824,True,True
240,all,ml,82,374,3.5393673030856876,True,True
240,all,ml,106,374,11.253181643094829,True,False
240,all,ml,108,374,3.901356168713807,True,True
240,all,ml,112,374,6.915972888552825,True,True
240,all,ml,121,374,6.7845156785035075,True,True
240,all,ml,161,91,20.07239924889755,True,False
240,all,ml,162,89,24.19572246500735,True,False
240,all,ml,163,94,9.526127983273831,True,True
240,all,ml,164,95,9.308352600970252,True,True
240,all,ml,165,95,32.82583709701132,True,False
240,all,ml,166,95,7.176765131172514,True,True
240,all,ml,167,95,13.63533242221423,True,False
240,all,ml,168,89,16.039521921395583,True,False
240,all,ml,169,93,13.818088000101119,True,False
240,all,ml,170,95,11.84224021161797,True,False
240,all,ml,171,95,14.572229507936692,True,False
240,all,ml,172,71,8.057258942039688,True,True
240,all,ml,181,374,4.249107974956025,True,True
240,all,ml,182,374,8.99131951474353,True,True
240,all,ml,183,374,14.648861511074946,True,False
240,all,ml,201,374,24.439100137335355,True,False
240,all,ml,241,128,12.734972321066866,True,False
240,all,ml,261,126,11.274614797883277,True,False
240,all,ml,262,128,13.19845054293037,True,False
240,all,ml,401,374,9.595696820526085,True,True
240,all,ml,421,374,7.660177396095303,True,True
240,all,ml,441,374,12.758481437982692,True,False
240,all,ml,461,374,9.31854680316495,True,True
240,all,ml,521,374,2.2370378809734164,True,True
240,all,ml,522,374,2.2526223971263675,True,True
360,core,ml,7,159,0.9196991831644087,True,True
360,core,ml,8,628,5.1487519029881765,True,True
360,core,ml,9,628,3.9537524871977388,True,True
360,core,ml,10,628,5.022088285088297,True,True
360,core,ml,11,628,7.758105390508245,True,True
360,core,ml,12,628,3.090256757820488,True,True
360,core,ml,13,628,6.541782555404995,True,True
360,core,ml,14,12,2.457802134782451,False,False
360,core,ml,16,628,4.489606800715919,True,True
360,core,ml,17,628,2.8351626128514154,True,True
360,core,ml,18,628,6.465966393269043,True,True
360,core,ml,20,628,3.9839096334599113,True,True
360,core,ml,21,628,5.834919265254797,True,True
360,core,ml,22,48,14.61107887974949,True,False
360,core,ml,23,12,8.591278246233959,False,False
360,core,ml,24,628,8.269212690916138,True,True
360,core,ml,25,628,9.244212223989381,True,True
360,core,ml,26,413,11.994674798004118,True,False
360,core,ml,27,628,4.41509242473963,True,True
360,core,ml,28,628,5.727525506190251,True,True
360,core,ml,29,628,8.314535034423887,True,True
360,core,ml,30,628,11.366112102160628,True,False
360,core,ml,31,628,4.535923360143457,True,True
360,core,ml,33,628,6.899916877311741,True,True
360,core,ml,34,628,3.205568448128579,True,True
360,core,ml,36,628,9.929659811864118,True,True
360,core,ml,37,628,3.2036268881995023,True,True
360,core,ml,38,628,5.073319370783784,True,True
360,core,ml,39,628,4.795167050515315,True,True
360,core,ml,40,628,9.995455287577402,True,True
360,core,ml,42,628,10.607687699028858,True,False
360,core,ml,48,139,13.1760478121103,True,False
360,core,ml,52,10,16.478187541889007,False,False
360,core,ml,53,158,11.68291307669671,True,False
360,core,ml,56,60,16.579244303862815,True,False
360,core,ml,81,628,10.46873577975913,True,False
360,core,ml,82,628,4.787147970402696,True,True
360,core,ml,106,628,6.1834668431822415,True,True
360,core,ml,108,628,2.5906684109704323,True,True
360,core,ml,112,628,8.948566505798324,True,True
360,core,ml,121,628,8.986518816493058,True,True
360,core,ml,161,48,19.75876741492408,True,False
360,core,ml,162,42,30.18184198700512,True,False
360,core,ml,163,48,18.80015494604273,True,False
360,core,ml,164,48,9.348223348653356,True,True
360,core,ml,165,48,30.303363531308253,True,False
360,core,ml,166,48,6.386871451285344,True,True
360,core,ml,167,48,15.903175058828976,True,False
360,core,ml,168,48,19.2161700690428,True,False
360,core,ml,169,46,12.270250176072599,True,False
360,core,ml,170,48,12.171054736952925,True,False
360,core,ml,171,48,10.197572448739995,True,False
360,core,ml,172,24,9.634646152926775,False,False
360,core,ml,181,628,4.670671617390471,True,True
360,core,ml,182,628,13.71639999872607,True,False
360,core,ml,183,628,13.710699898821128,True,False
360,core,ml,201,628,15.951143133424733,True,False
360,core,ml,241,81,15.531838484318266,True,False
360,core,ml,261,81,15.535481571873937,True,False
360,core,ml,262,81,15.31807423254965,True,False
360,core,ml,401,628,10.340227842200362,True,False
360,core,ml,421,628,7.521958812612589,True,True
360,core,ml,441,628,7.782533531908021,True,True
360,core,ml,461,628,9.20751606049516,True,True
360,core,ml,521,628,2.9323339038002323,True,True
360,core,ml,522,628,2.648538713194591,True,True
360,all,ml,7,102,1.1538095243783384,True,True
360,all,ml,8,327,4.9894841818170805,True,True
360,all,ml,9,327,3.183683492680988,True,True
360,all,ml,10,327,5.199334979722545,True,True
360,all,ml,11,327,8.005933418295514,True,True
360,all,ml,12,327,3.159691641354755,True,True
360,all,ml,13,327,6.653351533799136,True,True
360,all,ml,14,12,2.457802134782451,False,False
360,all,ml,16,327,3.564973701081928,True,True
360,all,ml,17,327,3.003710273174248,True,True
360,all,ml,18,327,4.4063067897772,True,True
360,all,ml,20,327,3.2417633343255883,True,True
360,all,ml,21,327,4.138957252347726,True,True
360,all,ml,22,48,14.61107887974949,True,False
360,all,ml,23,5,2.6277754704550107,False,False
360,all,ml,24,327,9.50205477995985,True,True
360,all,ml,25,327,7.568369634890894,True,True
360,all,ml,26,278,14.173062468504556,True,False
360,all,ml,27,327,4.611152970930694,True,True
360,all,ml,28,327,6.005538819071603,True,True
360,all,ml,29,327,11.172355049457586,True,False
360,all,ml,30,327,12.861978774710586,True,False
360,all,ml,31,327,4.609140058496919,True,True
360,all,ml,33,327,9.323867639597939,True,True
360,all,ml,34,327,3.294747180540215,True,True
360,all,ml,36,327,5.645900926093609,True,True
360,all,ml,37,327,3.790502052049341,True,True
360,all,ml,38,327,4.329636219309195,True,True
360,all,ml,39,327,3.5927205870135186,True,True
360,all,ml,40,327,10.72714303919645,True,False
360,all,ml,42,327,13.77544592488935,True,False
360,all,ml,48,90,13.533386446579428,True,False
360,all,ml,52,10,16.478187541889007,False,False
360,all,ml,53,97,9.20371178942777,True,True
360,all,ml,56,60,16.579244303862815,True,False
360,all,ml,81,327,10.339369987911546,True,False
360,all,ml,82,327,4.158107243794348,True,True
360,all,ml,106,327,11.06279597748166,True,False
360,all,ml,108,327,4.557968370258434,True,True
360,all,ml,112,327,7.484970080227398,True,True
360,all,ml,121,327,10.154541858380293,True,False
360,all,ml,161,44,19.67234338224075,True,False
360,all,ml,162,42,30.18184198700512,True,False
360,all,ml,163,47,17.862679568393027,True,False
360,all,ml,164,48,9.348223348653356,True,True
360,all,ml,165,48,30.303363531308253,True,False
360,all,ml,166,48,6.386871451285344,True,True
360,all,ml,167,48,15.903175058828976,True,False
360,all,ml,168,42,18.58200265055286,True,False
360,all,ml,169,46,12.270250176072599,True,False
360,all,ml,170,48,12.171054736952925,True,False
360,all,ml,171,48,10.197572448739995,True,False
360,all,ml,172,24,9.634646152926775,False,False
360,all,ml,181,327,5.172727379486645,True,True
360,all,ml,182,327,10.439289058966752,True,False
360,all,ml,183,327,15.726899103907739,True,False
360,all,ml,201,327,25.768634652428855,True,False
360,all,ml,241,81,15.531838484318266,True,False
360,all,ml,261,79,15.13587076058385,True,False
360,all,ml,262,81,15.31807423254965,True,False
360,all,ml,401,327,12.994362682355023,True,False
360,all,ml,421,327,9.346041763960022,True,True
360,all,ml,441,327,12.230021399436506,True,False
360,all,ml,461,327,9.368038354937944,True,True
360,all,ml,521,327,2.8901970883666723,True,True
360,all,ml,522,327,2.7672329900840507,True,True
720,core,ml,8,370,3.899413384455407,True,True
720,core,ml,9,370,8.076506140599323,True,True
720,core,ml,10,370,3.4920964768621983,True,True
720,core,ml,11,370,10.939592737553175,True,False
720,core,ml,12,370,3.1595798597901137,True,True
720,core,ml,13,370,7.892359885614791,True,True
720,core,ml,16,370,6.428494954259766,True,True
720,core,ml,17,370,2.720403389490634,True,True
720,core,ml,18,370,6.746275405672411,True,True
720,core,ml,20,370,5.971684116980927,True,True
720,core,ml,21,370,8.309540085373364,True,True
720,core,ml,24,370,12.690123158488511,True,False
720,core,ml,25,370,8.203533206860534,True,True
720,core,ml,26,233,7.780590079158808,True,True
720,core,ml,27,370,5.97198920639405,True,True
720,core,ml,28,370,5.6072220786163065,True,True
720,core,ml,29,370,13.39192740896476,True,False
720,core,ml,30,370,8.434101158250595,True,True
720,core,ml,31,370,9.1917835950978,True,True
720,core,ml,33,370,8.351140160117184,True,True
720,core,ml,34,370,3.214586623264053,True,True
720,core,ml,36,370,9.880170241964985,True,True
720,core,ml,37,370,5.427738087742592,True,True
720,core,ml,38,370,5.592038122028937,True,True
720,core,ml,39,370,6.786325564128857,True,True
720,core,ml,40,370,14.001825123180605,True,False
720,core,ml,42,370,15.79659020279303,True,False
720,core,ml,81,370,12.953221184111747,True,False
720,core,ml,82,370,6.565564894362148,True,True
720,core,ml,106,370,4.9063354081645025,True,True
720,core,ml,108,370,3.843928328846456,True,True
720,core,ml,112,370,7.414925408348016,True,True
720,core,ml,121,370,11.207025276638044,True,False
720,core,ml,181,370,6.273771739377156,True,True
720,core,ml,182,370,22.242171911408455,True,False
720,core,ml,183,370,17.534911560553244,True,False
720,core,ml,201,370,22.42644710483536,True,False
720,core,ml,401,370,9.523078315990949,True,True
720,core,ml,421,370,10.627654097488234,True,False
720,core,ml,441,370,7.675562240785861,True,True
720,core,ml,461,370,9.773626089035655,True,True
720,core,ml,521,370,2.8972610708184834,True,True
720,core,ml,522,370,3.0305925698302025,True,True
720,all,ml,8,210,5.47525779325425,True,True
720,all,ml,9,210,10.418525897953483,True,False
720,all,ml,10,210,3.6559355286327246,True,True
720,all,ml,11,210,11.948062843484323,True,False
720,all,ml,12,210,3.3453337063511293,True,True
720,all,ml,13,210,8.017444455297673,True,True
720,all,ml,16,210,9.886965491382112,True,True
720,all,ml,17,210,3.2504377067654375,True,True
720,all,ml,18,210,5.084640805383164,True,True
720,all,ml,20,210,8.425647309236636,True,True
720,all,ml,21,210,6.8741363369175925,True,True
720,all,ml,24,210,15.90909064979679,True,False
720,all,ml,25,210,8.622479796459716,True,True
720,all,ml,26,161,9.605129022878376,True,True
720,all,ml,27,210,7.862882467575322,True,True
720,all,ml,28,210,6.090564663302938,True,True
720,all,ml,29,210,14.843936688434534,True,False
720,all,ml,30,210,10.986202454211096,True,False
720,all,ml,31,210,13.80503015713142,True,False
720,all,ml,33,210,12.631167927198561,True,False
720,all,ml,34,210,3.76092377111893,True,True
720,all,ml,36,210,7.569973201028857,True,True
720,all,ml,37,210,7.196570659747715,True,True
720,all,ml,38,210,6.214572407402128,True,True
720,all,ml,39,210,5.14837557226207,True,True
720,all,ml,40,210,16.67820864307235,True,False
720,all,ml,42,210,23.823300782766523,True,False
720,all,ml,81,210,12.107310602928823,True,False
720,all,ml,82,210,5.435165417553417,True,True
720,all,ml,106,210,7.340476657638528,True,True
720,all,ml,108,210,6.613193604989725,True,True
720,all,ml,112,210,5.180155914338015,True,True
720,all,ml,121,210,9.70432060933263,True,True
720,all,ml,181,210,7.139589591452453,True,True
720,all,ml,182,210,17.178933616000304,True,False
720,all,ml,183,210,17.92468466260714,True,False
720,all,ml,201,210,37.23730387615904,True,False
720,all,ml,401,210,9.480567671052407,True,True
720,all,ml,421,210,15.730482512926736,True,False
720,all,ml,441,210,10.784321676864778,True,False
720,all,ml,461,210,9.822926287237195,True,True
720,all,ml,521,210,3.185580218833566,True,True
720,all,ml,522,210,2.6895818365034714,True,True
1440,core,ml,8,60,5.555544767060942,True,True
1440,core,ml,9,60,15.562534794686364,True,False
1440,core,ml,10,60,3.8563920711835715,True,True
1440,core,ml,11,60,9.437951875424393,True,True
1440,core,ml,12,60,3.462797719543106,True,True
1440,core,ml,13,60,8.232167102137998,True,True
1440,core,ml,16,60,15.24166398787455,True,False
1440,core,ml,17,60,6.437982745769401,True,True
1440,core,ml,18,60,2.404362400544839,True,True
1440,core,ml,20,60,8.599610571260888,True,True
1440,core,ml,21,60,9.88661860770517,True,True
1440,core,ml,24,60,3.213492710606853,True,True
1440,core,ml,25,60,9.07656101894176,True,True
1440,core,ml,26,49,13.598942825004805,True,False
1440,core,ml,27,60,9.1942527148971,True,True
1440,core,ml,28,60,6.046148885123587,True,True
1440,core,ml,29,60,21.051738068987397,True,False
1440,core,ml,30,60,10.279063804149578,True,False
1440,core,ml,31,60,10.749880863018786,True,False
1440,core,ml,33,60,11.184137970708317,True,False
1440,core,ml,34,60,2.1175810009130003,True,True
1440,core,ml,36,60,7.406392274827467,True,True
1440,core,ml,37,60,4.726480296252778,True,True
1440,core,ml,38,60,6.235096542873813,True,True
1440,core,ml,39,60,6.00901532141963,True,True
1440,core,ml,40,60,9.085882932159077,True,True
1440,core,ml,42,60,29.05684695771711,True,False
1440,core,ml,81,60,10.661436061694015,True,False
1440,core,ml,82,60,3.5760798573280974,True,True
1440,core,ml,106,60,31.029411764705888,True,False
1440,core,ml,108,60,52.33893557422968,True,False
1440,core,ml,112,60,16.217708356687485,True,False
1440,core,ml,121,60,2.1336393319188858,True,True
1440,core,ml,181,60,4.006959545086627,True,True
1440,core,ml,182,60,0.30946554784480523,True,True
1440,core,ml,183,60,13.195926728261481,True,False
1440,core,ml,201,60,26.08336657637459,True,False
1440,core,ml,401,60,14.039368313855935,True,False
1440,core,ml,421,60,16.40118472628885,True,False
1440,core,ml,441,60,11.837262402602754,True,False
1440,core,ml,461,60,10.637740590033069,True,False
1440,core,ml,521,60,2.295654916209924,True,True
1440,core,ml,522,60,1.6846888169648433,True,True
1440,all,ml,8,60,5.555544767060942,True,True
1440,all,ml,9,60,15.562534794686364,True,False
1440,all,ml,10,60,3.8563920711835715,True,True
1440,all,ml,11,60,9.437951875424393,True,True
1440,all,ml,12,60,3.462797719543106,True,True
1440,all,ml,13,60,8.232167102137998,True,True
1440,all,ml,16,60,15.24166398787455,True,False
1440,all,ml,17,60,6.437982745769401,True,True
1440,all,ml,18,60,2.404362400544839,True,True
1440,all,ml,20,60,8.599610571260888,True,True
1440,all,ml,21,60,9.88661860770517,True,True
1440,all,ml,24,60,3.213492710606853,True,True
1440,all,ml,25,60,9.07656101894176,True,True
1440,all,ml,26,49,13.598942825004805,True,False
1440,all,ml,27,60,9.1942527148971,True,True
1440,all,ml,28,60,6.046148885123587,True,True
1440,all,ml,29,60,21.051738068987397,True,False
1440,all,ml,30,60,10.279063804149578,True,False
1440,all,ml,31,60,10.749880863018786,True,False
1440,all,ml,33,60,11.184137970708317,True,False
1440,all,ml,34,60,2.1175810009130003,True,True
1440,all,ml,36,60,7.406392274827467,True,True
1440,all,ml,37,60,4.726480296252778,True,True
1440,all,ml,38,60,6.235096542873813,True,True
1440,all,ml,39,60,6.00901532141963,True,True
1440,all,ml,40,60,9.085882932159077,True,True
1440,all,ml,42,60,29.05684695771711,True,False
1440,all,ml,81,60,10.661436061694015,True,False
1440,all,ml,82,60,3.5760798573280974,True,True
1440,all,ml,106,60,31.029411764705888,True,False
1440,all,ml,108,60,52.33893557422968,True,False
1440,all,ml,112,60,16.217708356687485,True,False
1440,all,ml,121,60,2.1336393319188858,True,True
1440,all,ml,181,60,4.006959545086627,True,True
1440,all,ml,182,60,0.30946554784480523,True,True
1440,all,ml,183,60,13.195926728261481,True,False
1440,all,ml,201,60,26.08336657637459,True,False
1440,all,ml,401,60,14.039368313855935,True,False
1440,all,ml,421,60,16.40118472628885,True,False
1440,all,ml,441,60,11.837262402602754,True,False
1440,all,ml,461,60,10.637740590033069,True,False
1440,all,ml,521,60,2.295654916209924,True,True
1440,all,ml,522,60,1.6846888169648433,True,True
15,core,m1,7,653,0.26416539050535986,True,True
15,core,m1,8,1366,1.8928683425850028,True,True
15,core,m1,9,1366,1.3304254298280394,True,True
15,core,m1,10,1366,1.1146210288020064,True,True
15,core,m1,11,1366,2.56514431719314,True,True
15,core,m1,12,1366,0.7538104044269561,True,True
15,core,m1,13,1366,1.5549495819596424,True,True
15,core,m1,14,220,1.0782241014799154,True,True
15,core,m1,16,1366,0.7685838899124527,True,True
15,core,m1,17,1366,0.8247549571461066,True,True
15,core,m1,18,1366,1.5735461640627324,True,True
15,core,m1,20,1366,1.2145412811304102,True,True
15,core,m1,21,1366,1.2046987605830424,True,True
15,core,m1,22,349,5.117591342745627,True,True
15,core,m1,23,231,1.7768731706095078,True,True
15,core,m1,24,1366,1.614081318958143,True,True
15,core,m1,25,1366,1.767716635168193,True,True
15,core,m1,26,1075,2.9670165185097046,True,True
15,core,m1,27,1366,0.9857996276807802,True,True
15,core,m1,28,1366,1.8046203161387262,True,True
15,core,m1,29,1366,3.1924488307443055,True,True
15,core,m1,30,1366,3.66069150079427,True,True
15,core,m1,31,1366,1.5460823115828153,True,True
15,core,m1,33,1366,2.2809715327398825,True,True
15,core,m1,34,1366,1.3515384855848331,True,True
15,core,m1,36,1366,1.280694341875893,True,True
15,core,m1,37,1366,0.8882700232191374,True,True
15,core,m1,38,1366,1.4221404727857623,True,True
15,core,m1,39,1366,1.2903215326794084,True,True
15,core,m1,40,1366,2.397627277483689,True,True
15,core,m1,42,1366,1.5574780306230664,True,True
15,core,m1,48,633,7.486990255734152,True,True
15,core,m1,52,216,3.3813003165668363,True,True
15,core,m1,53,652,3.745261451758379,True,True
15,core,m1,56,361,6.7853840597739525,True,True
15,core,m1,81,1366,2.261554545528065,True,True
15,core,m1,82,1366,0.857089853951262,True,True
15,core,m1,106,1366,0.7149972084356482,True,True
15,core,m1,108,1366,0.9123783769629179,True,True
15,core,m1,112,1366,2.8342957963511637,True,True
15,core,m1,121,1366,0.8989842306931083,True,True
15,core,m1,161,280,6.387747652190185,True,True
15,core,m1,162,277,7.199575119541103,True,True
15,core,m1,163,283,2.245942364117508,True,True
15,core,m1,164,281,4.923424221493145,True,True
15,core,m1,165,283,10.442154608132624,True,False
15,core,m1,166,283,4.823458565466615,True,True
15,core,m1,167,283,9.204921701824919,True,True
15,core,m1,168,283,6.770163340835035,True,True
15,core,m1,169,281,9.68063504677737,True,True
15,core,m1,170,283,7.457097315926998,True,True
15,core,m1,171,283,6.658281777774877,True,True
15,core,m1,172,256,2.1741159695544425,True,True
15,core,m1,181,1366,1.6142878602224493,True,True
15,core,m1,182,1366,2.227056370078312,True,True
15,core,m1,183,1366,3.171496054633275,True,True
15,core,m1,201,1366,1.7266580374926594,True,True
15,core,m1,241,414,8.08812844749161,True,True
15,core,m1,261,414,5.859251164461464,True,True
15,core,m1,262,414,6.862335217818094,True,True
15,core,m1,401,1366,3.0630133060920004,True,True
15,core,m1,421,1366,2.0718050706922484,True,True
15,core,m1,441,1366,2.205518265333372,True,True
15,core,m1,461,1366,2.323900478266043,True,True
15,core,m1,521,1366,0.9652919967847146,True,True
15,core,m1,522,1366,0.7308438955617829,True,True
15,all,m1,7,378,0.4166666666666667,True,True
15,all,m1,8,656,2.1238297533805732,True,True
15,all,m1,9,656,1.3325772830444955,True,True
15,all,m1,10,656,1.2853034941956307,True,True
15,all,m1,11,656,2.4987866378089745,True,True
15,all,m1,12,656,1.0361423536707743,True,True
15,all,m1,13,656,2.1562500877958692,True,True
15,all,m1,14,179,0.8314927893984669,True,True
15,all,m1,16,656,0.8130537636276612,True,True
15,all,m1,17,656,1.0782720409259388,True,True
15,all,m1,18,656,1.8788197774473128,True,True
15,all,m1,20,656,1.151770918346765,True,True
15,all,m1,21,656,1.3144243786044476,True,True
15,all,m1,22,230,4.966035175196049,True,True
15,all,m1,23,172,1.8133997785160572,True,True
15,all,m1,24,656,1.922654337200816,True,True
15,all,m1,25,656,2.06495703359568,True,True
15,all,m1,26,607,3.04076474794311,True,True
15,all,m1,27,656,0.9560943827884532,True,True
15,all,m1,28,656,2.0965196406227697,True,True
15,all,m1,29,656,4.116941202077548,True,True
15,all,m1,30,656,4.0977931231977625,True,True
15,all,m1,31,656,1.435240782487538,True,True
15,all,m1,33,656,3.1021190469423354,True,True
15,all,m1,34,656,1.4697920209015967,True,True
