fold,horizon,dest,ts_kst,target_time,axis,state,n_candidates,rank_a,rank_b,rank_c,changed,top1_changed,a_fail,b_fail,c_fail,rescued,harmed,a_flagged,extra_walk,extra_fare,a_actual,b_actual,c_actual,a_prob,b_prob
5,30,범계역,2026-09-07 12:00:00,2026-09-07 12:30:00,walk,operating|wd,25,"[16, 81, 241, 56, 261, 262, 30, 401, 183, 39, 182, 31, 161, 201, 42, 23, 165, 461, 166, 82, 40, 162, 521, 167, 163]","[16, 81, 241, 56, 261, 262, 30, 401, 183, 39, 182, 31, 161, 201, 42, 23, 165, 461, 166, 82, 40, 162, 521, 167, 163]","[16, 81, 241, 56, 261, 262, 30, 401, 183, 39, 182, 31, 161, 201, 42, 23, 165, 461, 166, 82, 40, 162, 521, 167, 163]",0,0,0,0,0,0,0,0,0,0,9.079445145018916,9.079445145018916,9.079445145018916,0.0001921548669140631,0.0001921548669140631
5,30,범계역,2026-09-07 12:00:00,2026-09-07 12:30:00,fare,operating|wd,25,"[16, 30, 401, 201, 42, 82, 521, 81, 241, 56, 261, 262, 183, 39, 182, 31, 23, 461, 40, 161, 165, 166, 162, 167, 163]","[16, 30, 401, 201, 42, 82, 521, 81, 241, 56, 261, 262, 183, 39, 182, 31, 23, 461, 40, 161, 165, 166, 162, 167, 163]","[16, 30, 401, 201, 42, 82, 521, 81, 241, 56, 261, 262, 183, 39, 182, 31, 23, 461, 40, 161, 165, 166, 162, 167, 163]",0,0,0,0,0,0,0,0,0,0,9.079445145018916,9.079445145018916,9.079445145018916,0.0001921548669140631,0.0001921548669140631
5,30,범계역,2026-09-07 14:00:00,2026-09-07 14:30:00,walk,operating|wd,25,"[16, 81, 241, 56, 261, 262, 30, 401, 183, 39, 182, 31, 161, 201, 42, 23, 165, 461, 166, 82, 40, 162, 521, 167, 163]","[16, 81, 241, 56, 261, 262, 30, 401, 183, 39, 182, 31, 161, 201, 42, 23, 165, 461, 166, 82, 40, 162, 521, 167, 163]","[16, 81, 241, 56, 261, 262, 30, 401, 183, 39, 182, 31, 161, 201, 42, 23, 165, 461, 166, 82, 40, 162, 521, 167, 163]",0,0,0,0,0,0,0,0,0,0,8.701134930643127,8.701134930643127,8.701134930643127,0.0001921548669140631,0.0001921548669140631
5,30,범계역,2026-09-07 14:00:00,2026-09-07 14:30:00,fare,operating|wd,25,"[16, 30, 401, 201, 42, 82, 521, 81, 241, 56, 261, 262, 183, 39, 182, 31, 23, 461, 40, 161, 165, 166, 162, 167, 163]","[16, 30, 401, 201, 42, 82, 521, 81, 241, 56, 261, 262, 183, 39, 182, 31, 23, 461, 40, 161, 165, 166, 162, 167, 163]","[16, 30, 401, 201, 42, 82, 521, 81, 241, 56, 261, 262, 183, 39, 182, 31, 23, 461, 40, 161, 165, 166, 162, 167, 163]",0,0,0,0,0,0,0,0,0,0,8.701134930643127,8.701134930643127,8.701134930643127,0.0001921548669140631,0.0001921548669140631
5,30,안양역,2026-09-07 10:00:00,2026-09-07 10:30:00,walk,operating|wd,11,"[48, 112, 53, 11, 52, 7, 8, 38, 29, 18, 28]","[48, 112, 53, 11, 52, 7, 8, 38, 29, 18, 28]","[112, 11, 7, 8, 38, 29, 18, 28, 48, 53, 52]",0,0,0,0,0,0,0,0,0,0,50.0,50.0,52.0,0.21013196963777708,0.21013196963777708
5,30,안양역,2026-09-07 10:00:00,2026-09-07 10:30:00,fare,operating|wd,11,"[18, 8, 38, 28, 48, 112, 53, 11, 52, 7, 29]","[18, 8, 38, 28, 48, 112, 53, 11, 52, 7, 29]","[18, 8, 38, 28, 112, 11, 7, 29, 48, 53, 52]",0,0,0,0,0,0,0,0,0,0,35.714285714285715,35.714285714285715,35.714285714285715,0.00021740836894564155,0.00021740836894564155
5,30,안양역,2026-09-07 12:00:00,2026-09-07 12:30:00,walk,operating|wd,11,"[48, 112, 53, 11, 52, 7, 8, 38, 29, 18, 28]","[48, 112, 53, 11, 52, 7, 8, 38, 29, 18, 28]","[48, 112, 53, 11, 52, 7, 8, 38, 29, 18, 28]",0,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,0.0003091334830978337,0.0003091334830978337
5,30,안양역,2026-09-07 12:00:00,2026-09-07 12:30:00,fare,operating|wd,11,"[18, 8, 38, 28, 48, 112, 53, 11, 52, 7, 29]","[18, 8, 38, 28, 48, 112, 53, 11, 52, 7, 29]","[18, 8, 38, 28, 48, 112, 53, 11, 52, 7, 29]",0,0,0,0,0,0,0,0,0,0,35.714285714285715,35.714285714285715,35.714285714285715,0.000279525458824864,0.000279525458824864
5,30,안양역,2026-09-07 14:00:00,2026-09-07 14:30:00,walk,operating|wd,11,"[48, 112, 53, 11, 52, 7, 8, 38, 29, 18, 28]","[48, 112, 53, 11, 52, 7, 8, 38, 29, 18, 28]","[48, 112, 53, 11, 52, 7, 8, 38, 29, 18, 28]",0,0,0,0,0,0,0,0,0,0,16.666666666666668,16.666666666666668,16.666666666666668,0.0009395722509092555,0.0009395722509092555
5,30,안양역,2026-09-07 14:00:00,2026-09-07 14:30:00,fare,operating|wd,11,"[18, 8, 38, 28, 48, 112, 53, 11, 52, 7, 29]","[18, 8, 38, 28, 48, 112, 53, 11, 52, 7, 29]","[18, 8, 38, 28, 48, 112, 53, 11, 52, 7, 29]",0,0,0,0,0,0,0,0,0,0,32.142857142857146,32.142857142857146,32.142857142857146,0.00023195391870244124,0.00023195391870244124
