parking_id,name,horizon,access_group,n,n_lots,n_days,persistence_mae,ml_mae,persistence_rmse,ml_rmse,gain_pp,gain_pct,status
112,원스퀘어임시,60,accessible,558,1,3,8.212664277180407,4.9941937890421055,13.343007243268168,8.77792260664728,3.2184704881383013,39.189115486932764,better
112,원스퀘어임시,120,accessible,447,1,3,15.955257270693512,7.5420471875027175,24.013667497833296,13.76123350105275,8.413210083190794,52.73001832846726,better
121,호현마을1노외,15,accessible,657,1,3,0.884703196347032,0.8870272466987945,1.824699470678742,1.8131468943233717,-0.00232405035176253,-0.2626926591153518,worse
121,호현마을1노외,30,accessible,624,1,3,1.66015625,1.477535619867357,3.118106378849785,2.6971189644640687,0.18262063013264296,11.000207367989788,better
121,호현마을1노외,60,accessible,558,1,3,3.1978046594982077,2.3089674531611903,5.51198189805123,3.9654873076604424,0.8888372063370173,27.79523144720452,better
121,호현마을1노외,120,accessible,447,1,3,6.35486577181208,3.6507096359760767,10.124539097969286,5.767283821721221,2.7041561358360036,42.55252955665368,better
161,관악노상1-2,15,accessible,75,1,1,11.450980392156863,11.455369878604305,19.686118271390015,19.56159537482795,-0.004389486447442081,-0.03833284397594968,worse
161,관악노상1-2,30,accessible,69,1,1,17.13554987212276,15.996939642678234,26.468220032360698,24.770358299096333,1.1386102294445255,6.6447253688479035,better
161,관악노상1-2,60,accessible,57,1,1,22.187822497420022,17.979995459319202,31.84944550569468,26.960274872572235,4.20782703810082,18.964578604277648,better
161,관악노상1-2,120,accessible,33,1,1,35.47237076648841,27.418824841343902,43.06832931318658,30.405117865043863,8.053545925144508,22.703714894502863,better
162,관악노상1-3,15,accessible,75,1,1,10.222222222222223,10.260102531670956,13.19371343004213,13.16953543189177,-0.037880309448732774,-0.3705682446071684,worse
162,관악노상1-3,30,accessible,69,1,1,14.734299516908214,14.651222912713896,17.946063401938847,18.124183831592617,0.08307660419431784,0.5638313792860259,better
162,관악노상1-3,60,accessible,57,1,1,15.058479532163743,13.141571357296742,19.022147756317054,16.884800281464717,1.9169081748670003,12.729759141835226,better
162,관악노상1-3,120,accessible,33,1,1,23.737373737373737,17.643481732391205,29.085384576443133,23.199069184531158,6.093892004982532,25.67214078694769,better
163,관악노상1-4,15,accessible,75,1,1,4.74074074074074,4.740953395632548,9.251848886516145,9.252050765888347,-0.00021265489180866126,-0.004485689124088949,worse
163,관악노상1-4,30,accessible,69,1,1,6.602254428341385,6.407583536734809,11.42863532942287,10.786291932017402,0.19467089160657558,2.9485517972605715,better
163,관악노상1-4,60,accessible,57,1,1,8.966861598440545,7.938729720122474,15.435347286416494,14.048381156571999,1.0281318783180708,11.465905512547183,better
163,관악노상1-4,120,accessible,33,1,1,12.457912457912457,8.31136329141488,22.96730707252944,14.967731130361658,4.146549166497577,33.28446222837245,better
164,관악노상1-5,15,accessible,75,1,1,4.140350877192984,4.2081857969184036,5.668594533825795,5.52115516668703,-0.06783491972541977,-1.638385773029206,worse
164,관악노상1-5,30,accessible,69,1,1,6.712433257055684,6.277403838948602,8.309714008479833,7.6955561485766255,0.4350294181070824,6.4809496265725555,better
164,관악노상1-5,60,accessible,57,1,1,9.972299168975072,7.8041359981373315,11.871564875069376,9.764443118289764,2.1681631708377402,21.74185846312289,better
164,관악노상1-5,120,accessible,33,1,1,6.0606060606060606,6.463035116280522,8.691819198366003,8.295365893843213,-0.4024290556744612,-6.640079418628609,worse
165,관악노상2-1,15,accessible,75,1,1,9.333333333333334,9.33352299004347,14.787382008545888,14.787574413757042,-0.00018965671013582153,-0.002032036180026659,worse
165,관악노상2-1,30,accessible,69,1,1,11.594202898550725,11.64648357196309,18.650096164806275,18.506342059032704,-0.05228067341236553,-0.4509208081816527,worse
165,관악노상2-1,60,accessible,57,1,1,19.649122807017545,18.380576674922338,25.955427380922007,23.48659376058578,1.2685461320952065,6.455993707984533,better
165,관악노상2-1,120,accessible,33,1,1,26.060606060606062,24.73802100124676,34.289321599553055,31.00769835328541,1.3225850593593016,5.075035692890342,better
166,관악노상2-2,15,accessible,75,1,1,4.533333333333333,4.379925140215336,5.8118652580542305,5.622663035138862,0.15340819311799692,3.384004259955814,better
166,관악노상2-2,30,accessible,69,1,1,6.280193236714977,4.519779583979405,7.399351497022528,5.57662838027876,1.760413652735572,28.031202008943335,better
166,관악노상2-2,60,accessible,57,1,1,8.947368421052632,4.873938781869825,10.949111422196438,6.216186345869447,4.073429639182807,45.52656655557255,better
166,관악노상2-2,120,accessible,33,1,1,10.909090909090908,6.360408576863595,14.284271211385061,7.170371679202315,4.5486823322273136,41.696254712083714,better
167,관악노상2-3,15,accessible,75,1,1,10.18181818181818,10.187149751374674,13.524796123891756,13.472776632124294,-0.005331569556494387,-0.05236362957271273,worse
167,관악노상2-3,30,accessible,69,1,1,14.888010540184453,14.318160140488649,18.21472647694759,17.345255991241324,0.5698503996958042,3.8275792333550034,better
167,관악노상2-3,60,accessible,57,1,1,19.93620414673046,17.27116283220564,24.99818755210549,20.852007675526867,2.665041314524821,13.367847233656502,better
