ts_kst,parking_id,cell_cnt,park_count,occ,temperature,humidity,precipitation,wind_speed,is_rain
2026-08-31 05:01:33+09:00,39,133,49,36.84210526315789,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:01:33+09:00,53,62,62,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:01:33+09:00,37,238,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:01:33+09:00,36,94,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:01:33+09:00,35,49,22,44.89795918367347,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:01:33+09:00,34,163,97,59.50920245398773,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:01:33+09:00,33,61,13,21.311475409836063,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:01:33+09:00,31,170,155,91.17647058823529,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:01:33+09:00,30,57,41,71.9298245614035,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:01:33+09:00,29,54,26,48.148148148148145,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:01:33+09:00,28,92,26,28.26086956521739,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:01:33+09:00,38,194,124,63.91752577319587,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,110,28,28,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,111,12,1,8.333333333333332,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,112,75,69,92.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,162,12,12,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,122,62,52,83.87096774193549,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,161,17,17,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,109,42,42,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,121,64,42,65.625,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,108,119,119,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,103,51,51,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,106,34,34,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,105,27,27,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,104,58,38,65.51724137931035,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,102,57,57,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,101,54,54,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,82,134,23,17.16417910447761,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,81,42,28,66.66666666666666,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,61,32,27,84.375,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,163,9,9,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,107,173,173,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,165,5,5,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,183,20,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,167,11,11,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,522,173,95,54.91329479768786,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,521,95,38,40.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,461,20,1,5.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,441,35,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,421,56,15,26.785714285714285,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,401,31,20,64.51612903225806,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,301,48,44,91.66666666666666,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,262,23,23,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,261,12,12,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,241,18,18,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,201,46,37,80.43478260869566,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,57,30,22,73.33333333333333,23.418001,97.0,3.0,7.653705,1
