c_fail,c_rescued,c_extra_walk,both_failed,horizon,axis,cutoff,dest,ts_kst,changed,top1_changed,a_fail,b_fail,rescued,harmed,extra_walk,extra_fare,n_candidates,dropped_candidates
0,1,21,0,120,walk,0.5,석수역,2026-09-08 04:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,walk,0.6,석수역,2026-09-08 04:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,fare,0.4,석수역,2026-09-08 04:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,fare,0.5,석수역,2026-09-08 04:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,fare,0.6,석수역,2026-09-08 04:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,walk,0.4,석수역,2026-09-08 06:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,walk,0.5,석수역,2026-09-08 06:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,walk,0.6,석수역,2026-09-08 06:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,fare,0.4,석수역,2026-09-08 06:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,fare,0.5,석수역,2026-09-08 06:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,fare,0.6,석수역,2026-09-08 06:00:00,1,1,1,0,1,0,21,0,5,1
0,0,21,0,120,walk,0.4,석수역,2026-09-08 08:00:00,0,0,0,0,0,0,0,0,5,1
0,0,21,0,120,walk,0.5,석수역,2026-09-08 08:00:00,0,0,0,0,0,0,0,0,5,1
0,0,21,0,120,walk,0.6,석수역,2026-09-08 08:00:00,0,0,0,0,0,0,0,0,5,1
0,0,21,0,120,fare,0.4,석수역,2026-09-08 08:00:00,0,0,0,0,0,0,0,0,5,1
0,0,21,0,120,fare,0.5,석수역,2026-09-08 08:00:00,0,0,0,0,0,0,0,0,5,1
0,0,21,0,120,fare,0.6,석수역,2026-09-08 08:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,walk,0.4,석수역,2026-09-08 10:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,walk,0.5,석수역,2026-09-08 10:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,walk,0.6,석수역,2026-09-08 10:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,fare,0.4,석수역,2026-09-08 10:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,fare,0.5,석수역,2026-09-08 10:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,fare,0.6,석수역,2026-09-08 10:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,walk,0.4,석수역,2026-09-08 12:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,walk,0.5,석수역,2026-09-08 12:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,walk,0.6,석수역,2026-09-08 12:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,fare,0.4,석수역,2026-09-08 12:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,fare,0.5,석수역,2026-09-08 12:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,fare,0.6,석수역,2026-09-08 12:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,walk,0.4,석수역,2026-09-08 14:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,walk,0.5,석수역,2026-09-08 14:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,walk,0.6,석수역,2026-09-08 14:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,fare,0.4,석수역,2026-09-08 14:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,fare,0.5,석수역,2026-09-08 14:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,120,fare,0.6,석수역,2026-09-08 14:00:00,0,0,0,0,0,0,0,0,5,1
1,0,0,0,120,walk,0.4,석수역,2026-09-08 16:00:00,1,1,1,0,1,0,21,0,5,1
1,0,0,0,120,walk,0.5,석수역,2026-09-08 16:00:00,1,1,1,0,1,0,21,0,5,1
1,0,0,0,120,walk,0.6,석수역,2026-09-08 16:00:00,1,1,1,0,1,0,21,0,5,1
1,0,0,0,120,fare,0.4,석수역,2026-09-08 16:00:00,1,1,1,0,1,0,21,0,5,1
1,0,0,0,120,fare,0.5,석수역,2026-09-08 16:00:00,1,1,1,0,1,0,21,0,5,1
1,0,0,0,120,fare,0.6,석수역,2026-09-08 16:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,walk,0.4,석수역,2026-09-08 18:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,walk,0.5,석수역,2026-09-08 18:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,walk,0.6,석수역,2026-09-08 18:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,fare,0.4,석수역,2026-09-08 18:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,fare,0.5,석수역,2026-09-08 18:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,fare,0.6,석수역,2026-09-08 18:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,walk,0.4,석수역,2026-09-08 20:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,walk,0.5,석수역,2026-09-08 20:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,walk,0.6,석수역,2026-09-08 20:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,fare,0.4,석수역,2026-09-08 20:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,fare,0.5,석수역,2026-09-08 20:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,120,fare,0.6,석수역,2026-09-08 20:00:00,1,1,1,0,1,0,21,0,5,1
0,0,0,0,120,walk,0.4,범계역,2026-09-03 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-03 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-03 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-03 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-03 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-03 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-03 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-03 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-03 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-03 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-03 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-03 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-03 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-03 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-03 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-03 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-03 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-03 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-03 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-03 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-03 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-03 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-03 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-03 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-03 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-03 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-03 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-03 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-03 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-03 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-03 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-03 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-03 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-03 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-03 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-03 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-03 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-03 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-03 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-03 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-03 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-03 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-03 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-03 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-03 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-03 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-03 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-03 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-03 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-03 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-03 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-03 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-03 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-03 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-03 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-03 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-03 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-03 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-03 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-03 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-03 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-03 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-03 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-03 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-03 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-03 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-04 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-04 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-04 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-04 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-04 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-04 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-04 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-04 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-04 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-04 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-04 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-04 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-04 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-04 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-04 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-04 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-04 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-04 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-04 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-04 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-04 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-04 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-04 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-04 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-04 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-04 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-04 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-04 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-04 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-04 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-04 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-04 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-04 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-04 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-04 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-04 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-04 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-04 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-04 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-04 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-04 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-04 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-04 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-04 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-04 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-04 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-04 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-04 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-04 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-04 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-04 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-04 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-04 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-04 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-04 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-04 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-04 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-04 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-04 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-04 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-04 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-04 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-04 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-04 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-04 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-04 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-05 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-05 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-05 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-05 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-05 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-05 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-05 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-05 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-05 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-05 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-05 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-05 02:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-05 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-05 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-05 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-05 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-05 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-05 04:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-05 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-05 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-05 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-05 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-05 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-05 06:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-05 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-05 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-05 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-05 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-05 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-05 08:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-05 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-05 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-05 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-05 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-05 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-05 10:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-05 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-05 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-05 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-05 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-05 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-05 12:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-05 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-05 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-05 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-05 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-05 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-05 14:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-05 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-05 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-05 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-05 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-05 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-05 16:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-05 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-05 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-05 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-05 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-05 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-05 18:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-05 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-05 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-05 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-05 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-05 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-05 20:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.4,범계역,2026-09-06 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.5,범계역,2026-09-06 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,walk,0.6,범계역,2026-09-06 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.4,범계역,2026-09-06 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.5,범계역,2026-09-06 00:00:00,0,0,0,0,0,0,0,0,3,4
0,0,0,0,120,fare,0.6,범계역,2026-09-06 00:00:00,0,0,0,0,0,0,0,0,3,4
