fold,horizon,dest,state,axis,n,changed,top1_changed,a_fail,b_fail,c_fail,rescued,harmed,a_flagged,extra_walk,extra_fare,changed_rate,top1_changed_rate,a_fail_rate,b_fail_rate,c_fail_rate,harmed_rate,rescue_rate,ai_gain_pp
1,60,안양시청,outside|wd,fare,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,60,안양역,operating|wd,fare,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,60,안양역,operating|wd,walk,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,60,인덕원역,outside|wd,fare,4,4,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,60,인덕원역,outside|wd,walk,4,4,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,60,평촌역,operating|wd,walk,3,3,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,60,평촌역,outside|wd,fare,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,120,범계역,operating|wd,fare,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,120,범계역,operating|wd,walk,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,120,석수역,operating|wd,fare,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,120,석수역,operating|wd,walk,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,120,석수역,outside|wd,fare,4,1,1,4,3,1,1,0,1,5.25,0.0,0.25,0.25,1.0,0.75,0.25,0.0,0.25,-50.0
1,120,석수역,outside|wd,walk,4,1,1,4,3,1,1,0,1,5.25,0.0,0.25,0.25,1.0,0.75,0.25,0.0,0.25,-50.0
1,120,안양시청,operating|wd,fare,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,120,안양시청,operating|wd,walk,2,2,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,120,안양역,operating|wd,fare,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,120,안양역,operating|wd,walk,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,120,인덕원역,outside|wd,fare,3,3,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,120,인덕원역,outside|wd,walk,3,3,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,120,평촌역,operating|wd,walk,2,2,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,120,평촌역,outside|wd,fare,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,240,석수역,operating|wd,fare,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,240,석수역,operating|wd,walk,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,240,석수역,outside|wd,fare,3,0,0,3,3,2,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,-33.333333333333336
1,240,석수역,outside|wd,walk,3,0,0,3,3,2,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,-33.333333333333336
1,240,안양시청,operating|wd,fare,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,240,안양시청,operating|wd,walk,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,240,안양역,operating|wd,fare,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,240,안양역,operating|wd,walk,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,240,인덕원역,outside|wd,fare,2,2,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,240,인덕원역,outside|wd,walk,2,2,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,240,평촌역,operating|wd,walk,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,240,평촌역,outside|wd,fare,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,360,석수역,operating|wd,fare,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,360,석수역,operating|wd,walk,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,360,석수역,outside|wd,fare,3,0,0,3,3,3,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,360,석수역,outside|wd,walk,3,0,0,3,3,3,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,360,인덕원역,outside|wd,fare,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
1,360,인덕원역,outside|wd,walk,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,15,범계역,operating|wd,fare,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,15,범계역,operating|wd,walk,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,15,석수역,operating|wd,fare,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,15,석수역,operating|wd,walk,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,15,석수역,outside|wd,fare,5,3,3,2,0,0,2,0,2,12.6,0.0,0.6,0.6,0.4,0.0,0.0,0.0,1.0,0.0
2,15,석수역,outside|wd,walk,5,3,3,2,0,0,2,0,2,12.6,0.0,0.6,0.6,0.4,0.0,0.0,0.0,1.0,0.0
2,15,안양시청,operating|wd,fare,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,15,안양시청,operating|wd,walk,3,3,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,15,안양역,operating|wd,fare,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,15,안양역,operating|wd,walk,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,15,인덕원역,outside|wd,fare,4,4,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,15,인덕원역,outside|wd,walk,4,4,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,15,평촌역,operating|wd,walk,3,3,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,15,평촌역,outside|wd,fare,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,30,범계역,operating|wd,fare,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,30,범계역,operating|wd,walk,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,30,석수역,operating|wd,fare,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,30,석수역,operating|wd,walk,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,30,석수역,outside|wd,fare,5,3,3,2,0,0,2,0,2,12.6,0.0,0.6,0.6,0.4,0.0,0.0,0.0,1.0,0.0
2,30,석수역,outside|wd,walk,5,3,3,2,0,0,2,0,2,12.6,0.0,0.6,0.6,0.4,0.0,0.0,0.0,1.0,0.0
2,30,안양시청,operating|wd,fare,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,30,안양시청,operating|wd,walk,3,3,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,30,안양역,operating|wd,fare,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,30,안양역,operating|wd,walk,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,30,인덕원역,outside|wd,fare,4,4,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,30,인덕원역,outside|wd,walk,4,4,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,30,평촌역,operating|wd,walk,3,3,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,30,평촌역,outside|wd,fare,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,60,범계역,operating|wd,fare,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,60,범계역,operating|wd,walk,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,60,석수역,operating|wd,fare,4,1,1,1,0,0,1,0,1,5.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,1.0,0.0
2,60,석수역,operating|wd,walk,4,1,1,1,0,0,1,0,1,5.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,1.0,0.0
2,60,석수역,outside|wd,fare,4,1,1,1,0,0,1,0,1,5.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,1.0,0.0
2,60,석수역,outside|wd,walk,4,1,1,1,0,0,1,0,1,5.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,1.0,0.0
2,60,안양시청,operating|wd,fare,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,60,안양시청,operating|wd,walk,3,3,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,60,안양시청,outside|wd,fare,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,60,안양역,operating|wd,fare,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,60,안양역,operating|wd,walk,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,60,인덕원역,outside|wd,fare,4,4,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,60,인덕원역,outside|wd,walk,4,4,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,60,평촌역,operating|wd,walk,3,3,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,60,평촌역,outside|wd,fare,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,120,범계역,operating|wd,fare,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,120,범계역,operating|wd,walk,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
