laeId,laeNm,pkplcId,pkplcNm,pkplcDivNm,pkplcTypeNm,latCrdn,lonCrdn,roadNmZip,roadNmAddr,lotnoAddr,pklotCnt,sbcmpctPklotCnt,pwdbsPrvusePklotCnt,femalePrfncPklotCnt,olmanPrfncPklotCnt,evPklotCnt,lndlvDivNm,wkdayOprtStartTime,wkdayOprtEndTime,satOprtStartTime,satOprtEndTime,hldyOprtStartTime,hldyOprtEndTime,parkingBscTime,parkingBscFare,addUnitTime,addUnitFare,ddPktckFareAplcnTime,ddPktckFare,mmCmmtktFare
31200,파주시,00025,시의회주차장,공영,노외,37.76034941,126.78068858,10932,"경기 파주시 시청로 66 (아동동,파주시의회)","경기 파주시 시청로 66 (아동동,파주시의회)",78,,0,,,0,1급지,09:00,18:00,00:00,00:00,00:00,00:00,80,1000,20,500,,7000,110000
31070,평택시,00002,신장쇼핑몰 제3,공영,노외,37.080823,127.04994502,17758,"경기 평택시 신장로 64-1 (신장동,신장쇼핑몰제3공영주차장)","경기 평택시 신장로 64-1 (신장동,신장쇼핑몰제3공영주차장)",110,,,,,,2급지,00:00,23:59,00:00,23:59,00:00,23:59,120,800,10,300,,10000,80000
31240,화성시,00060,에코스쿨,공영,노외,37.2020239,127.0741389,18459,"경기 화성시 동탄구 노작로 158 (반송동,화성동탄 신도시 홍보관)","경기 화성시 동탄구 노작로 158 (반송동,화성동탄 신도시 홍보관)",62,,3,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,59,,10,,,10000,
31040,안양시,00045,호계3동노외,공영,노외,37.3687706,126.95556173,14120,경기 안양시 동안구 흥안대로94번길 18 (호계동),경기 안양시 동안구 흥안대로94번길 18 (호계동),43,,0,,,0,2급지,10:00,18:00,00:00,00:00,00:00,00:00,30,400,10,200,,25000,70000
31170,의왕시,00031,오전동주민센터,공영,노외,37.35356,126.9716,16055,경기도 의왕시 찬우물길 11,,40,0,2,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,
31240,화성시,00019,진안,공영,노외,37.21361946,127.03982265,18399,경기 화성시 병점구 병점동로 110-4 (진안동),경기 화성시 병점구 병점동로 110-4 (진안동),156,,7,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,100000
31010,수원시,00001,대황교화물,,,37.23051924,127.02188315,16661,,경기 수원시 권선구 정조로 224  (대황교동),244,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,100,,4000,
31050,부천시,00093,멀뫼노외,공영,노외,37.49274303,126.79465772,14564,경기 부천시 조종로 83,경기 부천시 조종로 83,88,,4,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31010,수원시,00044,곡반정동 제2공영,,,37.23952389,127.03062592,16670,,경기 수원시 권선구 곡선로49번길 14 5 (곡반정동),204,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31240,화성시,00146,태안3지구 3공영,공영,노외,,,,,,0,,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,90,,10,400,,,90000
31110,과천시,00048,공영노외주차장,공영,노외,37.4235245,126.9962809,13830,,경기도 과천시 부림동 12-3,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31210,이천시,00008,마장 제1공영주차장,공영,노외,37.25474769,127.35144965,17387,"경기 이천시 오천로 17 (마장면,오천리)","경기 이천시 오천로 17 (마장면,오천리)",32,,1,,,2,2급지,00:00,23:59,00:00,23:59,00:00,23:59,60,,10,200,,5000,
31070,평택시,00048,통복지구공영주차장,공영,노외,36.99742941,127.08238046,17893,"경기 평택시 통복길 10 (통복동,통복지구 공영주차장)","경기 평택시 통복길 10 (통복동,통복지구 공영주차장)",132,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,120,800,10,300,,10000,80000
31110,과천시,00051,공영노외주차장,공영,노외,37.4236506,126.9966876,,,경기도 과천시 부림동 16-1,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31010,수원시,00091,인계동 행정복지센터,,,37.26964939,127.02566058,16474,,경기 수원시 팔달구 장다리로219번길 15  (인계동),89,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31040,안양시,00026,냉천놀이터지하,공영,기타,37.39524985,126.922049,13997,"경기 안양시 만안구 안양로263번길 31 (안양동,냉천놀이터주차장 및 청소년상담실)","경기 안양시 만안구 안양로263번길 31 (안양동,냉천놀이터주차장 및 청소년상담실)",101,,1,,,0,3급지,00:00,23:59,00:00,23:59,00:00,23:59,30,200,10,100,,25000,45000
31150,시흥시,00004,배곧8공영주차장,공영,기타,37.3688951,126.729035,,배곧동 198-3,,60,,,,,,2급지,10:00,22:00,10:00,22:00,10:00,22:00,30,800,10,4000,,,
31070,평택시,00073,여염공원주차장,공영,노외,37.041632,127.054143,,경기 평택시 고덕동 1702(여염공원공영주차장),경기 평택시 고덕동 1702(여염공원공영주차장),300,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,800,10,300,,10000,80000
31170,의왕시,00015,왕송호수공원 공영주차장,공영,노외,37.3178434,126.9459542,16107,경기도 의왕시 월암동 543-3,,84,0,3,0,0,2,기타,00:00,00:00,00:00,00:00,00:00,00:00,60,,120,,,,
31220,안성시,00001,공도저류지 공영주차장,공영,노외,36.9993728,127.1686138,,경기도 안성시 공도읍 만정리 819,경기도 안성시 공도읍 공도저류지,190,0,9,5,0,10,2급지,12:00,23:59,12:00,23:59,12:00,23:59,60,500,30,2000,,10000,
31070,평택시,00005,송탄역(공사 중),공영,노외,37.07557687,127.05388126,17760,"경기 평택시 탄현1로 176 (신장동,송탄역공영주차장)","경기 평택시 탄현1로 176 (신장동,송탄역공영주차장)",71,,,,,,2급지,00:00,00:00,00:00,00:00,00:00,00:00,30,800,10,300,,10000,80000
31100,고양시,00032,장항 제2공영주차장,공영,기타,37.6637749,126.76703695,10364,경기 고양시 일산동구 고봉로 32-35,,175,,,,,,기타,09:00,00:00,09:00,00:00,09:00,00:00,30,720,5,120,,,
31130,남양주시,00035,와부 제3공영,공영,노상,37.5789,127.2242,,경기 남양주시 와부읍 도곡리 1019-11 (도심역사),경기 남양주시 와부읍 도곡리 1019-11 (도심역사),92,,3,,,1,1급지,08:00,20:00,08:00,20:00,08:00,20:00,30,600,10,300,,7000,70000
31240,화성시,00086,능동제2,공영,노상,37.2037733,127.0516173,,경기도 화성시 능동1284,경기도 화성시 능동1284,39,,1,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,
31070,평택시,00001,송탄시장 제2,공영,노외,37.08051941,127.05754263,17757,"경기 평택시 지산로5번길 61 (지산동,송북시장 제2공영주차장)","경기 평택시 지산로5번길 61 (지산동,송북시장 제2공영주차장)",50,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,120,800,10,300,,10000,80000
31070,평택시,00010,서재 제1,공영,노외,37.00973833,127.09948154,17848,"경기 평택시 서재로 26-82 (동삭동,서재 제1공영주차장)","경기 평택시 서재로 26-82 (동삭동,서재 제1공영주차장)",23,,,,,,2급지,09:00,18:00,00:00,00:00,00:00,00:00,30,800,10,300,,10000,80000
31020,성남시,00076,양지제2공영주차장,공영,노외,37.4554365,127.160916,13140,,경기도 성남시 수정구 양지로 4,110,0,2,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31050,부천시,00063,오정산업단지,공영,노외,37.53086081,126.78011994,14441,경기 부천시 산업로7번길,경기 부천시 산업로7번길,75,,3,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31110,과천시,00042,궁말마을입구,공영,노상,37.4408634,127.0081225,,,경기도 과천시 과천동 669-1,0,0,0,0,0,0,4급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31240,화성시,00050,향남 행정리,공영,노외,37.13085819,126.91927371,18598,"경기 화성시 행정서로3길 46 (향남읍,행정리)","경기 화성시 행정서로3길 46 (향남읍,행정리)",81,,4,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,100000
31110,과천시,00112,뒷골7주차장,공영,노외,37.4538419,127.0012342,,,경기도 과천시 과천동 367-4,0,0,0,0,0,0,5급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31240,화성시,00125,여울 공원(지하),공영,노외,37.20275259,127.09586135,18478,경기 화성시 동탄역로 189 (여울동 967-1234),경기 화성시 동탄역로 189 (여울동 967-1234),566,,0,,,,1급지,10:00,19:00,10:00,19:00,10:00,19:00,90,,10,400,,10000,90000
31010,수원시,00088,사무실,,,,,,,     ,0,,,,,,기타,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,
31050,부천시,00076,도당어울마당,공영,노외,37.51610089,126.78516966,14480,경기 부천시 부천로 360,경기 부천시 부천로 360,89,,2,,,,3급지,08:00,15:00,00:00,00:00,00:00,00:00,,400,10,200,,6000,
31110,과천시,00031,시청부설주차장,공영,기타,37.4293916,126.9909659,13806,경기도 과천시 관문로 69,경기도 과천시 중앙동 1-3,119,1,9,0,0,4,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,10,300,10,17100,
31020,성남시,00085,태평4동제1공영주차장,공영,노외,37.4471117,127.1440027,13279,,경기도 성남시 수정구 공원로 411,97,1,2,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31040,안양시,00071,관악노상1-4,공영,노상,37.40392748,126.96382821,13946,경기 안양시 동안구 관악대로 368 (관양동) 나주곰탕앞~중촌마을버스정류장,경기 안양시 동안구 관악대로 368 (관양동) 나주곰탕앞~중촌마을버스정류장,9,,0,,,0,1급지,09:00,19:00,00:00,00:00,00:00,00:00,30,600,10,300,,25000,90000
31150,시흥시,00003,배곧12공영주차장,공영,기타,37.359377,126.709144,,경기도 시흥시 배곧동 292-1,,87,,,,,,1급지,10:00,22:00,10:00,22:00,10:00,22:00,30,300,10,200,,,
31240,화성시,00055,능동(노상),공영,노상,37.20923989,127.05995741,18431,경기 화성시 동탄구 동탄지성로 139 (능동 1114-4),경기 화성시 동탄구 동탄지성로 139 (능동 1114-4),24,,0,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,
31030,의정부시,00043,의정부1동제4공영,공영,노외,37.754124,127.045651,,,의정부시 가능동 15-49,38,0,2,0,0,0,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,56000
31240,화성시,00054,천천리(자투리),공영,노외,37.24527337,126.95110733,18290,"경기 화성시 매송고색로 413-24 (매송면,천천리)","경기 화성시 매송고색로 413-24 (매송면,천천리)",15,,0,,,,1급지,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,
31210,이천시,00004,중리천로,공영,노외,37.28028028,127.44221803,17375,경기 이천시 중리천로 38 (중리동),경기 이천시 중리천로 38 (중리동),33,,1,,,0,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,600,10,250,,7000,
31040,안양시,00019,병목안시민공원노외,공영,노외,37.38556683,126.90721834,14023,"경기 안양시 만안구 병목안로 215 (안양동,병목안시민공원관리사무소)","경기 안양시 만안구 병목안로 215 (안양동,병목안시민공원관리사무소)",170,,1,,,2,3급지,09:00,19:00,09:00,19:00,09:00,19:00,30,200,10,100,,21500,45000
31050,부천시,00082,소사구청,공영,노외,37.48004709,126.79994735,14692,경기 부천시 소사구 경인옛로 73,경기 부천시 소사구 경인옛로 73,239,,9,,,,3급지,08:00,20:00,00:00,00:00,00:00,00:00,,,10,200,,6000,15000
31020,성남시,00102,은행동제5공영주차장,공영,노외,37.4529029,127.1721678,13163,,경기도 성남시 중원구 은행1동  ,270,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31050,부천시,00104,원미공원2,공영,노외,37.49784735,126.79786952,14659,경기 부천시 소사로 456,경기 부천시 소사로 456,86,,2,,,,3급지,10:00,18:00,10:00,18:00,10:00,18:00,,400,10,200,,4000,
31070,평택시,00034,통복,공영,노외,36.99702901,127.08784831,17894,"경기 평택시 평택1로 55 (통복동,통복공영주차장)","경기 평택시 평택1로 55 (통복동,통복공영주차장)",105,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,120,800,10,300,,10000,80000
31200,파주시,00002,광탄경매시장,공영,노외,37.78146068,126.84847642,10948,"경기 파주시 혜음로 1114 (광탄면,신산리)","경기 파주시 혜음로 1114 (광탄면,신산리)",35,,0,,,0,3급지,09:00,22:00,00:00,00:00,00:00,00:00,90,400,10,150,,7000,70000
31240,화성시,00021,동탄역임시,공영,노외,37.2020344,127.0968139,18478,경기 화성시 동탄구 동탄대로 537 (여울동),경기 화성시 동탄구 동탄대로 537 (여울동),349,,0,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,10000,90000
31070,평택시,00023,서정전통,공영,노상,37.05714134,127.05515407,17779,경기 평택시 정암로 11 (서정동),경기 평택시 정암로 11 (서정동),58,,,,,,1급지,09:00,18:00,00:00,00:00,00:00,00:00,120,800,10,300,,10000,70000
31030,의정부시,00034,금오동쌈지,공영,노외,37.749347,127.050655,,,금오동 438-14,23,5,1,0,0,0,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,56000
31240,화성시,00110,천천교회,공영,노외,37.2448873,126.94600194,18290,"경기 화성시 매송고색로375번길 13 (매송면,천천리)","경기 화성시 매송고색로375번길 13 (매송면,천천리)",54,,0,,,,1급지,00:00,23:59,09:00,15:00,09:00,15:00,,,,,,,
31150,시흥시,00015,정왕동 상생파킹몰,공영,기타,37.346732,126.738284,15055,정왕동 1799-2,,132,,,,,,기타,08:00,20:00,08:00,20:00,08:00,20:00,30,500,10,200,,,
31110,과천시,00097,렉스타운 앞,공영,노외,37.4282781,126.9925432,13837,경기도 과천시 별양상가1로 25,경기도 과천시 별양동 1-10번지,0,0,0,0,0,0,2급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31100,고양시,00024,호수공원 제4부설주차장,공영,기타,37.65222012,126.770867,10400,경기 고양시 일산동구 장항동 906,,125,,,,,,기타,09:00,22:00,09:00,22:00,09:00,22:00,5,100,5,180,,,
31130,남양주시,00001,(한강공원)도농(부설),공영,노상,37.6103,127.1485,,경기 남양주시 다산동 4325번지 (빙그레공장 인근),경기 남양주시 다산동 4325번지 (빙그레공장 인근),208,,7,,,0,1급지,08:00,20:00,08:00,20:00,08:00,20:00,60,,10,200,,7000,30000
31130,남양주시,00021,진접 제3공영,공영,노상,37.72626316,127.19344817,,경기 남양주시 진접읍 장현리 710-2,경기 남양주시 진접읍 장현리 710-2,48,,2,,,0,1급지,08:00,20:00,08:00,20:00,08:00,20:00,30,600,10,300,,7000,70000
31070,평택시,00039,자란,공영,노외,36.99483402,127.08935796,17895,"경기 평택시 중앙로 53 (비전동,자란공영주차장)","경기 평택시 중앙로 53 (비전동,자란공영주차장)",296,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,800,10,300,,10000,80000
31020,성남시,00058,희망로공영주차장,공영,노외,37.4489379,127.1559699,,,경기도 성남시 수정구 단대동 100-1,43,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31240,화성시,00005,제부도 5호,공영,노외,37.15997351,126.61935468,18553,"경기 화성시 만세구 해안길 210 (서신면,제부리)","경기 화성시 만세구 해안길 210 (서신면,제부리)",342,,11,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,10,,300,1000,,3000,60000
31110,과천시,00028,상삼포6,공영,노외,37.4479296,127.0223852,,,경기도 과천시 주암동 418-8,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31150,시흥시,00009,은계7공영,공영,기타,37.452603,126.795646,,대야동 651-1,,56,,,,,,3급지,10:00,22:00,10:00,22:00,10:00,22:00,30,500,10,300,,,
31070,평택시,00047,JC공원지하,공영,노외,36.993502,127.087924,17910,경기 평택시 평택1로20번길 6 (평택동),경기 평택시 평택1로20번길 6 (평택동),63,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,800,10,300,,10000,80000
31050,부천시,00058,송내어울마당,공영,부설,37.48250133,126.76654266,14727,경기 부천시 경인로92번길 33,경기 부천시 경인로92번길 33,118,,5,,,,3급지,10:00,18:00,00:00,00:00,00:00,00:00,,,10,200,,6000,
31040,안양시,00080,관악노상2-1,공영,노상,37.40319387,126.95587256,13940,경기 안양시 동안구 관악대로 297 (관양동) 효재주유소앞~일호약국,경기 안양시 동안구 관악대로 297 (관양동) 효재주유소앞~일호약국,5,,0,,,0,1급지,09:00,19:00,00:00,00:00,00:00,00:00,30,600,10,300,,25000,90000
31240,화성시,00096,나루(노상),공영,노상,37.193423,127.07400403,18442,경기 화성시 동탄구 동탄솔빛로 52 (반송동 217-5),경기 화성시 동탄구 동탄솔빛로 52 (반송동 217-5),21,,1,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,
31050,부천시,00001,도당교 1호,공영,노외,37.5227971,126.7934843,,경기 부천시 오정구 상오정로94번길 16,경기 부천시 오정구 상오정로94번길 16,39,,0,,,,3급지,18:00,09:00,18:00,09:00,18:00,09:00,,,10,,,,
31050,부천시,00054,미관광장,공영,노외,37.50199376,126.77493677,14548,경기 부천시 중동로262번길 102,경기 부천시 중동로262번길 102,500,,17,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,900,10,400,,9500,100000
31100,고양시,00010,성사 제3공영주차장,공영,기타,37.65550758,126.83509329,10464,경기 고양시 덕양구 고양대로1395번길 10,,128,,,,,,기타,09:00,19:30,09:00,19:30,09:00,19:30,5,120,5,240,,,
31030,의정부시,00015,고산지구제2공영,공영,노외,37.72912,127.105416,,,의정부시 고산동 452-3,42,4,2,0,0,1,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,104000
31020,성남시,00064,중앙공원B부설주차장,공영,노외,37.376283,127.1213147,13151,,경기도 성남시 분당구 수내동 66,108,0,0,,,,1급지,  :  ,  :  ,  :  ,  :  ,  :  ,  :  ,30,300,10,100,,6000,
31040,안양시,00043,수목원입구노외,공영,노외,37.41836074,126.93314715,13911,경기 안양시 만안구 예술공원로 253 (석수동 844),경기 안양시 만안구 예술공원로 253 (석수동 844),44,,0,,,0,2급지,09:00,19:00,09:00,19:00,09:00,19:00,30,400,10,200,,25000,
31050,부천시,00077,송내파인,공영,노외,37.48483159,126.75531243,14731,경기 부천시 경인로9번가길,경기 부천시 경인로9번가길,36,,5,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,50000
31110,과천시,00071,한계주자창(남태령지구),공영,노외,37.4498899,126.9979136,,,경기도 과천시 과천동 520-3,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31200,파주시,00035,원앙길 (월정기),공영,노외,37.765353,126.776546,10930,경기 파주시 원앙길 48 (아동동),경기 파주시 원앙길 48 (아동동),122,,3,,,7,2급지,09:00,22:00,00:00,00:00,00:00,00:00,90,500,10,200,,8000,80000
31050,부천시,00023,송내북부,공영,노외,37.48874614,126.75624947,14622,경기 부천시 부일로237번길,경기 부천시 부일로237번길,65,,2,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,900,10,400,,9500,
31030,의정부시,00149,의정부1동제6공영,공영,노외,37.731806,127.049061,,,의정부동 726,62,0,2,0,0,2,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,56000
31240,화성시,00039,돌모루공원,공영,노외,37.2227734,127.0771397,18450,경기 화성시 동탄구 삼성1로 202-33 (석우동),경기 화성시 동탄구 삼성1로 202-33 (석우동),57,,3,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,59,,10,,,,
31050,부천시,00065,무지개고가2,공영,노외,37.50581335,126.75317778,14545,경기 부천시 원미구 길주로 104,경기 부천시 원미구 길주로 104,26,,0,,,,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,10,,,,70000
31090,안산시,00001,여성회관뒤,공영,노외,37.318678,126.82866,,경기도 안산시 단원구 고잔로 24 주차장,경기도 안산시 단원구 고잔동 552-1,140,0,5,0,0,5,2급지,08:00,21:00,08:00,21:00,00:00,00:00,30,400,10,200,,4500,50000
31110,과천시,00050,제일쇼핑앞,공영,노상,37.428032,126.989471,13838,경기도 과천시 별양상가2로 17-1,경기도 과천시 별양동 55,14,0,0,0,0,0,2급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,10,400,10,17000,130000
31110,과천시,00072,공영노외주차장,공영,노외,37.4244938,127.0077818,13827,경기도 과천시 문원로 110,경기도 과천시 중앙동 9-6,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31020,성남시,00056,수진제1공영주차장,공영,노외,37.4368471,127.1339154,13333,,경기도 성남시 수정구 제일로 114,70,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31030,의정부시,00030,민락2지구(BRT),공영,노외,37.7519726,127.100965,,,의정부시 낙양동 717,38,0,1,0,0,0,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,56000
31010,수원시,00035,파장동 맛고을거리,,,37.31490292,127.00052017,16350,,경기 수원시 장안구 파장천로 115 8 (파장동),70,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,100,10,100,,4000,
31020,성남시,00053,태평공원공영주차장,공영,노외,37.4416902,127.1219669,13154,,경기 성남시 수정구 태평동 7285,117,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31030,의정부시,00008,신곡동제1공영,공영,노외,37.749943,127.070482,,,신곡동 762-4,116,9,4,0,0,6,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,104000
31210,이천시,00003,택시쉼터,공영,노외,37.286242,127.440335,17355,경기 이천시 창전동 417,경기 이천시 창전동 417,230,,7,,,4,3급지,00:00,23:59,00:00,23:59,00:00,23:59,60,,10,150,,4000,40000
31030,의정부시,00153,발곡어울림,공영,노외,37.731477,127.061469,,,신곡동 353-108,75,0,0,0,0,4,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,56000
31020,성남시,00040,맛고을공영주차장,공영,노외,37.4119629,127.1318139,13505,,경기도 성남시 분당구 야탑로111번길  12-14 야탑동경로당,197,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31240,화성시,00108,동탄시온교회,공영,노외,37.2058248,127.06157145,18435,"경기 화성시 동탄공원로2길 16 (반송동,동탄시온교회)","경기 화성시 동탄공원로2길 16 (반송동,동탄시온교회)",48,,0,,,,1급지,08:00,17:00,00:00,00:00,00:00,00:00,,,,,,,
31010,수원시,00074,수원화물차고지,,,37.23802307,126.98833529,,,경기 수원시 권선구 서부로1390번길 114  (고색동) 551번지 수원화물공영차고지,209,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,100,,4000,
31040,안양시,00088,먹거리촌노상3,공영,노상,37.38225472,126.96147988,,경기 안양시 동안구 귀인로190번길 70-9 (평촌동) 계림삼계탕 앞 먹거리촌노상3구간,경기 안양시 동안구 귀인로190번길 70-9 (평촌동) 계림삼계탕 앞 먹거리촌노상3구간,23,,0,,,0,2급지,09:00,21:00,00:00,00:00,00:00,00:00,30,400,10,200,,25000,
31110,과천시,00054,공영노외주차장,공영,노외,37.423798,127.010109,,,경기도 과천시 문원동 115-264,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31240,화성시,00004,향남2 하길리(중심상가),공영,노외,37.1147451,126.9118671,18611,"경기 화성시 만세구 상신하길로298번길 7-20 (향남읍,하길리)","경기 화성시 만세구 상신하길로298번길 7-20 (향남읍,하길리)",346,,16,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,
31040,안양시,00006,남부노외,공영,노외,37.39557785,126.92523641,13996,"경기 안양시 만안구 안양로248번길 13 (안양동,남부시장 공영주차장)","경기 안양시 만안구 안양로248번길 13 (안양동,남부시장 공영주차장)",54,,0,,,0,1급지,08:00,18:00,00:00,00:00,00:00,00:00,30,600,10,300,,25000,90000
31240,화성시,00136,호수주차타워,공영,노외,37.16785954,127.10502183,18497,경기 화성시 동탄구 동탄대로5길 12 (송동 724-1),경기 화성시 동탄구 동탄대로5길 12 (송동 724-1),321,,12,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,90000
31240,화성시,00081,영천2 유인노상,공영,노상,37.20564398,127.11330226,18473,경기 화성시 동탄구 지산2길 17 (영천동 704-15),경기 화성시 동탄구 지산2길 17 (영천동 704-15),128,,3,,,,1급지,13:00,22:00,00:00,00:00,00:00,00:00,90,,10,400,,,
31040,안양시,00078,관악노상1-2,공영,노상,37.40277843,126.95765472,13945,"경기 안양시 동안구 관악대로 312 (관양동,현가성빌딩) 버거킹앞~한샘에이스침대앞","경기 안양시 동안구 관악대로 312 (관양동,현가성빌딩) 버거킹앞~한샘에이스침대앞",17,,0,,,0,1급지,09:00,19:00,00:00,00:00,00:00,00:00,30,600,10,300,,25000,90000
31110,과천시,00077,우체국앞,공영,노상,37.42784116,126.99289914,,,경기도 과천시 별양동 57,11,0,0,0,0,0,2급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,10,400,10,17000,130000
31050,부천시,00007,까치로노외,공영,노외,37.50918004,126.8083768,14478,경기 부천시 까치로 26,경기 부천시 까치로 26,34,,0,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,
31050,부천시,00089,구 소새울어울마당,공영,노외,37.47623912,126.79250342,14708,경기 부천시 소사구 호현로 432,경기 부천시 소사구 호현로 432,11,,0,,,,3급지,18:00,09:00,18:00,09:00,18:00,09:00,,,10,,,,
31020,성남시,00055,수정공영주차장,공영,노외,37.4496523,127.1456586,13259,,경기도 성남시 수정구 수정로279번길 3,75,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31020,성남시,00068,은행동제10공영주차장,공영,노외,37.4574404,127.1657599,,,경기도 성남시 중원구 은이로 11번길,221,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31200,파주시,00031,금촌2 (월정기),공영,노외,37.75222304,126.76710714,10915,경기 파주시 금빛로 28 (금촌동),경기 파주시 금빛로 28 (금촌동),318,,9,,,2,1급지,09:00,22:00,00:00,00:00,00:00,00:00,30,600,10,250,,9000,90000
31030,의정부시,00111,구승원여객차고지,공영,노외,37.7480947,127.048618,,,의정부시 의정부1동 216-42,73,0,3,0,0,1,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,56000
31070,평택시,00074,이충동,공영,노외,37.0644015,127.06746518,17732,경기 평택시 이충로 84-6 (이충동),경기 평택시 이충로 84-6 (이충동),47,,,,,,1급지,09:00,18:00,09:00,18:00,09:00,18:00,150,800,10,300,,10000,80000
31040,안양시,00030,호계고가밑,공영,기타,37.36898872,126.95339508,,경기 안양시 동안구 엘에스로91번길 46-21 호계동 1037,경기 안양시 동안구 엘에스로91번길 46-21 호계동 1037,30,,0,,,0,2급지,10:00,18:00,00:00,00:00,00:00,00:00,30,400,10,200,,25000,70000
31040,안양시,00039,안양7동노외,공영,노외,37.39074133,126.93374109,,경기 안양시 만안구 덕천로 105 안양 7동 공영주차장,경기 안양시 만안구 덕천로 105 안양 7동 공영주차장,133,,0,,,0,2급지,09:00,17:00,00:00,00:00,00:00,00:00,30,400,10,200,,25000,70000
