parking_id,name,horizon,access_group,n,n_lots,n_days,persistence_mae,ml_mae,persistence_rmse,ml_rmse,gain_pp,gain_pct,status
24,관악역3환승,60,accessible,1183,1,7,3.9905607213299525,3.1866336330705196,5.640284146238135,4.555454347371295,0.8039270882594329,20.145717466780066,better
24,관악역3환승,120,accessible,950,1,7,6.453947368421052,4.792424377405849,8.917440325511818,6.7100822006068945,1.661522991015203,25.744290992284494,better
25,관악역4환승,15,accessible,1427,1,7,2.0245151022056467,2.015631395092392,5.706214297269748,5.686484042542718,0.00888370711325459,0.4388066605962122,better
25,관악역4환승,30,accessible,1340,1,7,3.453706046040982,3.182954497359333,8.257821238429687,7.982514364433789,0.2707515486816492,7.839449712056832,better
25,관악역4환승,60,accessible,1183,1,7,5.797527114345889,4.903417093115928,11.523035252941856,10.378259153792154,0.8941100212299604,15.422265452066611,better
25,관악역4환승,120,accessible,950,1,7,10.280107047279214,7.330721616600321,17.22391036740045,13.159774567010498,2.949385430678894,28.690220997839642,better
26,수목원입구노외,15,accessible,1287,1,7,2.9473052200324927,2.922868661093887,5.0518734460409584,4.991769502843397,0.024436558938605746,0.8291153143051925,better
26,수목원입구노외,30,accessible,1206,1,7,4.7527513945424396,4.5027415447475345,7.767254075474596,7.167612553668392,0.25000984979490504,5.260318267056638,better
26,수목원입구노외,60,accessible,1061,1,7,8.060577499785795,6.882123662108498,12.339631105549012,10.315025362531014,1.1784538376772975,14.619967833677105,better
26,수목원입구노외,120,accessible,863,1,7,14.631833982934795,10.291237787540332,20.675301364977983,14.14760647230182,4.340596195394463,29.665428137422342,better
27,인덕원동노외,15,accessible,1427,1,7,1.3594264035266381,1.0751324083089973,2.2016327668632214,1.6701284868004553,0.28429399521764087,20.91279045927918,better
27,인덕원동노외,30,accessible,1340,1,7,2.377031100654364,1.521344039340112,3.820110921676803,2.268235515535781,0.855687061314252,35.9981432753948,better
27,인덕원동노외,60,accessible,1183,1,7,4.281508563433534,2.438901992861631,6.902557283985409,3.536718168305504,1.842606570571903,43.036386434183235,better
27,인덕원동노외,120,accessible,950,1,7,7.507389162561577,3.5490055467713786,11.85806211112324,5.033122829096216,3.958383615790199,52.726500918990176,better
28,삼덕노외,15,accessible,1427,1,7,1.8395234758234058,1.8339317786106666,2.787515715759404,2.765809972955767,0.005591697212739222,0.3039753113363379,better
28,삼덕노외,30,accessible,1340,1,7,2.7133354964308887,2.653574025360574,3.9856670174256337,3.804745790338447,0.05976147107031471,2.2025094629442146,better
28,삼덕노외,60,accessible,1183,1,7,4.013377926421405,3.6566872797863206,5.725179251592037,5.077728835118859,0.3566906466350841,8.887541945324179,better
28,삼덕노외,120,accessible,950,1,7,6.284897025171624,5.1513035336170825,8.523248010068125,6.860081630123367,1.1335934915545414,18.036787031106304,better
29,남부노외,15,accessible,1427,1,7,3.375379584209297,3.3814372564813135,5.126764396955821,5.089646514283577,-0.006057672272016479,-0.1794664013598792,worse
29,남부노외,30,accessible,1340,1,7,5.1147042564953,4.953542640873234,7.547561591230976,7.178583111940769,0.1611616156220661,3.1509469079742516,better
29,남부노외,60,accessible,1183,1,7,7.401145862684324,6.626282748971355,10.53415810764501,9.145727090579076,0.7748631137129687,10.469501994545658,better
29,남부노외,120,accessible,950,1,7,10.263157894736842,7.463961278556996,13.730152023173405,9.773655448756989,2.799196616179846,27.274223439701064,better
30,샘모루초교지하,15,accessible,1427,1,7,4.108730129458194,4.025802356048996,8.984863180853576,8.847371433026861,0.08292777340919777,2.018330987830861,better
30,샘모루초교지하,30,accessible,1340,1,7,7.682639434406913,7.0361341376147575,14.406897575098302,13.791871962573916,0.6465052967921556,8.415145632069674,better
30,샘모루초교지하,60,accessible,1183,1,7,14.293129272886361,11.879727728044418,22.415279036393493,19.875230670300823,2.4134015448419426,16.885046645594212,better
30,샘모루초교지하,120,accessible,950,1,7,21.349953831948287,14.304349825695093,29.557930426083704,21.589021736143316,7.045604006253194,33.00055851038928,better
31,스마트스퀘어지하,15,accessible,1427,1,7,2.08335050908941,1.5882121315453033,4.232554270863245,3.4169913410788144,0.4951383775441067,23.766446182909547,better
31,스마트스퀘어지하,30,accessible,1340,1,7,4.078577699736611,2.4978414039323837,7.823668036293232,5.070604007126414,1.5807362958042273,38.757047485114946,better
31,스마트스퀘어지하,60,accessible,1183,1,7,8.013027696285613,3.9792593030662746,14.504856432864091,8.21086041078756,4.033768393219338,50.34012792803855,better
31,스마트스퀘어지하,120,accessible,950,1,7,15.386996904024766,6.033983966887824,25.194620349485838,11.978909960420978,9.353012937136942,60.78517462163446,better
33,박달시장2노외,15,accessible,1427,1,7,2.412489804358565,2.3803223481996407,3.861587919178049,3.808510457229739,0.032167456158924246,1.3333716934599422,better
33,박달시장2노외,30,accessible,1340,1,7,3.682407633961341,3.3616285576627045,5.686619376915241,5.234444101645462,0.32077907629863667,8.711123487259322,better
33,박달시장2노외,60,accessible,1183,1,7,5.609522885689342,4.4308765033397135,8.214301505222297,6.409730648521722,1.178646382349629,21.011526405507972,better
33,박달시장2노외,120,accessible,950,1,7,8.729939603106127,5.634283946343888,12.578443099022376,7.509902390030107,3.095655656762239,35.460218483765914,better
34,동편마을지하,15,accessible,1427,1,7,1.6771209066169104,1.3933666548743053,2.5506952649098578,2.1506613627790556,0.28375425174260505,16.919129123194484,better
34,동편마을지하,30,accessible,1340,1,7,2.9933156304367734,2.0788763207153202,4.413182781599904,3.114071615841087,0.9144393097214532,30.54937810176809,better
34,동편마을지하,60,accessible,1183,1,7,5.57851775407226,3.012990263091214,7.830166954656968,4.566615992889024,2.5655274909810464,45.989411597878984,better
34,동편마을지하,120,accessible,950,1,7,10.625766871165645,4.167249233369753,14.050299363457878,6.253259119281572,6.458517637795892,60.78166137186665,better
36,충훈동지하,15,accessible,1427,1,7,1.4962203104265757,1.4729324519432756,2.845176528062315,2.806272243583254,0.02328785848330006,1.5564458202455922,better
36,충훈동지하,30,accessible,1340,1,7,2.507939028262941,2.1956976955644953,4.173049598615827,3.764901037789058,0.31224133269844545,12.450116576985181,better
36,충훈동지하,60,accessible,1183,1,7,4.1590978579521956,2.828026573418094,6.194729481340521,4.422312492977155,1.3310712845341017,32.00384626654296,better
36,충훈동지하,120,accessible,950,1,7,6.466965285554311,3.6535861617889878,9.538254270918967,4.989824704007687,2.813379123765323,43.50385380991227,better
37,관양동노외,15,accessible,1427,1,7,1.0770671267806353,0.953553890239785,1.5865383576135916,1.3910752187917046,0.12351323654085034,11.46755234374599,better
37,관양동노외,30,accessible,1340,1,7,1.819265019440612,1.2998672298633358,2.6075290661141355,1.8543970201047002,0.5193977895772761,28.54986953670888,better
37,관양동노외,60,accessible,1183,1,7,3.163513926280572,1.8542443598053442,4.527837645843638,2.4585631365223493,1.3092695664752276,41.386559281392856,better
37,관양동노외,120,accessible,950,1,7,5.367094206103494,2.4688513920180157,7.933748974826331,3.2155609810411057,2.8982428140854783,54.000222518724904,better
38,삼덕공원지하,15,accessible,1427,1,7,1.9043628403615112,1.5283495431044318,3.165262324741963,2.5600152985515465,0.3760132972570793,19.744834822848127,better
38,삼덕공원지하,30,accessible,1340,1,7,3.3720572395753194,2.089743121362286,5.579363179045811,3.314646861937644,1.2823141182130335,38.0276498027219,better
38,삼덕공원지하,60,accessible,1183,1,7,6.163344981743079,3.0438336493386595,10.177886639272547,4.586609881910496,3.1195113324044197,50.61393353195327,better
38,삼덕공원지하,120,accessible,950,1,7,11.29625610417797,4.475413674927189,18.354363512234684,6.301117667177597,6.820842429250781,60.38144289883851,better
39,안양7동노외,15,accessible,1427,1,7,1.430520941456655,1.3682101890192875,2.0605017505761642,1.9415893799330437,0.06231075243736761,4.355808477289295,better
39,안양7동노외,30,accessible,1340,1,7,2.2303894063517,1.8755218575367372,3.0936084951360763,2.5598317429409185,0.35486754881496285,15.910564666617026,better
39,안양7동노외,60,accessible,1183,1,7,3.612581750233572,2.7916273748959632,4.9979343281349315,3.623843641419814,0.820954375337609,22.724866372491917,better
39,안양7동노외,120,accessible,950,1,7,5.885239414325287,3.567310131220535,8.076432532267294,4.623665086483027,2.3179292831047524,39.385471344847424,better
40,안양6동1노외,15,accessible,1427,1,7,2.578836720392432,2.5781621945296034,5.5007024956076425,5.49950850239578,0.0006745258628284567,0.026156206691744774,better
40,안양6동1노외,30,accessible,1340,1,7,4.1940298507462686,4.125564767926568,7.625130833774098,7.489343156732518,0.06846508281970021,1.6324414764839552,better
40,안양6동1노외,60,accessible,1183,1,7,6.463792617638771,5.639571779669111,10.439753227446802,9.22137605243396,0.8242208379696603,12.751350278789559,better
40,안양6동1노외,120,accessible,950,1,7,10.2,7.250694750308682,14.522819309684824,10.349569581107456,2.9493052496913172,28.91475734991488,better
42,느루소공원지하,15,accessible,1427,1,7,1.8092629164808562,1.7512537854494703,4.163057485005485,4.0181575914647985,0.05800913103138594,3.206230034505863,better
42,느루소공원지하,30,accessible,1340,1,7,3.3480325644504747,2.968801478638883,7.264348124206893,6.244241284607519,0.3792310858115915,11.326983191211466,better
